   Frequency_GHz   Transmission    Conductivity_S/m      n               k
   2.3815000e+02   7.2494024e-01   9.8205748e-01   1.6124925e+00   1.1497555e-02
   2.3824000e+02   7.2198298e-01   9.8282071e-01   1.6124926e+00   1.1502143e-02
   2.3833000e+02   7.1769250e-01   9.8358423e-01   1.6124926e+00   1.1506732e-02
   2.3842000e+02   7.1783562e-01   9.8434805e-01   1.6124926e+00   1.1511320e-02
   2.3851000e+02   7.2742943e-01   9.8511216e-01   1.6124927e+00   1.1515909e-02
   2.3860000e+02   7.2382523e-01   9.8587657e-01   1.6124927e+00   1.1520497e-02
   2.3869000e+02   7.1911079e-01   9.8664128e-01   1.6124927e+00   1.1525086e-02
   2.3878000e+02   7.2091198e-01   9.8740629e-01   1.6124928e+00   1.1529674e-02
   2.3887000e+02   7.1748581e-01   9.8817159e-01   1.6124928e+00   1.1534263e-02
   2.3896000e+02   7.1453556e-01   9.8893719e-01   1.6124928e+00   1.1538851e-02
   2.3905000e+02   7.2832980e-01   9.8970308e-01   1.6124929e+00   1.1543440e-02
   2.3914000e+02   7.2589751e-01   9.9046927e-01   1.6124929e+00   1.1548028e-02
   2.3923000e+02   7.2081850e-01   9.9123576e-01   1.6124929e+00   1.1552617e-02
   2.3932000e+02   7.2839363e-01   9.9200254e-01   1.6124930e+00   1.1557205e-02
   2.3941000e+02   7.2391350e-01   9.9276962e-01   1.6124930e+00   1.1561794e-02
   2.3950000e+02   7.1728150e-01   9.9353700e-01   1.6124930e+00   1.1566382e-02
   2.3959000e+02   7.3410772e-01   9.9430467e-01   1.6124931e+00   1.1570971e-02
   2.3968000e+02   7.3102484e-01   9.9507264e-01   1.6124931e+00   1.1575560e-02
   2.3977000e+02   7.2329837e-01   9.9584091e-01   1.6124931e+00   1.1580148e-02
   2.3986000e+02   7.3382053e-01   9.9660947e-01   1.6124932e+00   1.1584737e-02
   2.3995000e+02   7.3118934e-01   9.9737833e-01   1.6124932e+00   1.1589325e-02
   2.4004000e+02   7.2189356e-01   9.9814748e-01   1.6124932e+00   1.1593914e-02
   2.4013000e+02   7.3602778e-01   9.9891694e-01   1.6124933e+00   1.1598502e-02
   2.4022000e+02   7.3302262e-01   9.9968668e-01   1.6124933e+00   1.1603091e-02
   2.4031000e+02   7.2825404e-01   1.0004567e+00   1.6124933e+00   1.1607680e-02
   2.4040000e+02   7.3876291e-01   1.0012271e+00   1.6124934e+00   1.1612268e-02
   2.4049000e+02   7.3653279e-01   1.0019977e+00   1.6124934e+00   1.1616857e-02
   2.4058000e+02   7.2950452e-01   1.0027686e+00   1.6124934e+00   1.1621445e-02
   2.4067000e+02   7.3858352e-01   1.0035399e+00   1.6124935e+00   1.1626034e-02
   2.4076000e+02   7.3862717e-01   1.0043114e+00   1.6124935e+00   1.1630622e-02
   2.4085000e+02   7.3352900e-01   1.0050832e+00   1.6124935e+00   1.1635211e-02
   2.4094000e+02   7.4198438e-01   1.0058553e+00   1.6124936e+00   1.1639800e-02
   2.4103000e+02   7.4424728e-01   1.0066278e+00   1.6124936e+00   1.1644388e-02
   2.4112000e+02   7.3590935e-01   1.0074005e+00   1.6124936e+00   1.1648977e-02
   2.4121000e+02   7.4534658e-01   1.0081735e+00   1.6124937e+00   1.1653565e-02
   2.4130000e+02   7.4617759e-01   1.0089468e+00   1.6124937e+00   1.1658154e-02
   2.4139000e+02   7.3385379e-01   1.0097204e+00   1.6124937e+00   1.1662743e-02
   2.4148000e+02   7.4597837e-01   1.0104943e+00   1.6124938e+00   1.1667331e-02
   2.4157000e+02   7.5151229e-01   1.0112685e+00   1.6124938e+00   1.1671920e-02
   2.4166000e+02   7.4293904e-01   1.0120430e+00   1.6124938e+00   1.1676508e-02
   2.4175000e+02   7.5350500e-01   1.0128178e+00   1.6124939e+00   1.1681097e-02
   2.4184000e+02   7.5434537e-01   1.0135928e+00   1.6124939e+00   1.1685686e-02
   2.4193000e+02   7.3742020e-01   1.0143682e+00   1.6124939e+00   1.1690274e-02
   2.4202000e+02   7.4359149e-01   1.0151439e+00   1.6124940e+00   1.1694863e-02
   2.4211000e+02   7.4823572e-01   1.0159199e+00   1.6124940e+00   1.1699451e-02
   2.4220000e+02   7.4036705e-01   1.0166962e+00   1.6124940e+00   1.1704040e-02
   2.4229000e+02   7.4721928e-01   1.0174727e+00   1.6124941e+00   1.1708629e-02
   2.4238000e+02   7.5673864e-01   1.0182496e+00   1.6124941e+00   1.1713217e-02
   2.4247000e+02   7.3964207e-01   1.0190267e+00   1.6124941e+00   1.1717806e-02
   2.4256000e+02   7.4685939e-01   1.0198042e+00   1.6124942e+00   1.1722394e-02
   2.4265000e+02   7.5217960e-01   1.0205819e+00   1.6124942e+00   1.1726983e-02
   2.4274000e+02   7.4277834e-01   1.0213600e+00   1.6124942e+00   1.1731572e-02
   2.4283000e+02   7.5463212e-01   1.0221383e+00   1.6124943e+00   1.1736160e-02
   2.4292000e+02   7.5698568e-01   1.0229170e+00   1.6124943e+00   1.1740749e-02
   2.4301000e+02   7.4174010e-01   1.0236959e+00   1.6124943e+00   1.1745338e-02
   2.4310000e+02   7.4662092e-01   1.0244752e+00   1.6124944e+00   1.1749926e-02
   2.4319000e+02   7.4777753e-01   1.0252547e+00   1.6124944e+00   1.1754515e-02
   2.4328000e+02   7.4146897e-01   1.0260345e+00   1.6124944e+00   1.1759103e-02
   2.4337000e+02   7.4650492e-01   1.0268146e+00   1.6124945e+00   1.1763692e-02
   2.4346000e+02   7.5136439e-01   1.0275951e+00   1.6124945e+00   1.1768281e-02
   2.4355000e+02   7.4211956e-01   1.0283758e+00   1.6124945e+00   1.1772869e-02
   2.4364000e+02   7.4007021e-01   1.0291568e+00   1.6124946e+00   1.1777458e-02
   2.4373000e+02   7.4025924e-01   1.0299381e+00   1.6124946e+00   1.1782047e-02
   2.4382000e+02   7.3755638e-01   1.0307197e+00   1.6124946e+00   1.1786635e-02
   2.4391000e+02   7.3309988e-01   1.0315016e+00   1.6124947e+00   1.1791224e-02
   2.4400000e+02   7.4148571e-01   1.0322838e+00   1.6124947e+00   1.1795813e-02
   2.4409000e+02   7.4440449e-01   1.0330663e+00   1.6124947e+00   1.1800401e-02
   2.4418000e+02   7.3551094e-01   1.0338491e+00   1.6124948e+00   1.1804990e-02
   2.4427000e+02   7.4417054e-01   1.0346322e+00   1.6124948e+00   1.1809579e-02
   2.4436000e+02   7.4107608e-01   1.0354156e+00   1.6124948e+00   1.1814167e-02
   2.4445000e+02   7.3047017e-01   1.0361993e+00   1.6124949e+00   1.1818756e-02
   2.4454000e+02   7.4094099e-01   1.0369832e+00   1.6124949e+00   1.1823345e-02
   2.4463000e+02   7.4450251e-01   1.0377675e+00   1.6124949e+00   1.1827933e-02
   2.4472000e+02   7.3281864e-01   1.0385521e+00   1.6124950e+00   1.1832522e-02
   2.4481000e+02   7.4932801e-01   1.0393370e+00   1.6124950e+00   1.1837111e-02
   2.4490000e+02   7.5007520e-01   1.0401221e+00   1.6124950e+00   1.1841699e-02
   2.4499000e+02   7.3400706e-01   1.0409076e+00   1.6124951e+00   1.1846288e-02
   2.4508000e+02   7.4053653e-01   1.0416933e+00   1.6124951e+00   1.1850877e-02
   2.4517000e+02   7.4378872e-01   1.0424794e+00   1.6124951e+00   1.1855465e-02
   2.4526000e+02   7.2868628e-01   1.0432657e+00   1.6124952e+00   1.1860054e-02
   2.4535000e+02   7.3830963e-01   1.0440524e+00   1.6124952e+00   1.1864643e-02
   2.4544000e+02   7.4485546e-01   1.0448393e+00   1.6124952e+00   1.1869231e-02
   2.4553000e+02   7.3077253e-01   1.0456266e+00   1.6124953e+00   1.1873820e-02
   2.4562000e+02   7.3542160e-01   1.0464141e+00   1.6124953e+00   1.1878409e-02
   2.4571000e+02   7.4275914e-01   1.0472019e+00   1.6124953e+00   1.1882998e-02
   2.4580000e+02   7.3001799e-01   1.0479901e+00   1.6124954e+00   1.1887586e-02
   2.4589000e+02   7.3928935e-01   1.0487785e+00   1.6124954e+00   1.1892175e-02
   2.4598000e+02   7.4815340e-01   1.0495672e+00   1.6124954e+00   1.1896764e-02
   2.4607000e+02   7.3644064e-01   1.0503562e+00   1.6124955e+00   1.1901352e-02
   2.4616000e+02   7.3979228e-01   1.0511455e+00   1.6124955e+00   1.1905941e-02
   2.4625000e+02   7.4247512e-01   1.0519352e+00   1.6124955e+00   1.1910530e-02
   2.4634000e+02   7.3489833e-01   1.0527251e+00   1.6124956e+00   1.1915119e-02
   2.4643000e+02   7.3340992e-01   1.0535153e+00   1.6124956e+00   1.1919707e-02
   2.4652000e+02   7.4422484e-01   1.0543058e+00   1.6124956e+00   1.1924296e-02
   2.4661000e+02   7.3666348e-01   1.0550966e+00   1.6124957e+00   1.1928885e-02
   2.4670000e+02   7.3175765e-01   1.0558877e+00   1.6124957e+00   1.1933473e-02
   2.4679000e+02   7.3698141e-01   1.0566791e+00   1.6124957e+00   1.1938062e-02
   2.4688000e+02   7.3183587e-01   1.0574707e+00   1.6124958e+00   1.1942651e-02
   2.4697000e+02   7.2353129e-01   1.0582627e+00   1.6124958e+00   1.1947240e-02
   2.4706000e+02   7.3742295e-01   1.0590550e+00   1.6124958e+00   1.1951828e-02
   2.4715000e+02   7.3373435e-01   1.0598476e+00   1.6124959e+00   1.1956417e-02
   2.4724000e+02   7.2078166e-01   1.0606405e+00   1.6124959e+00   1.1961006e-02
   2.4733000e+02   7.3190093e-01   1.0614336e+00   1.6124959e+00   1.1965594e-02
   2.4742000e+02   7.2788873e-01   1.0622271e+00   1.6124960e+00   1.1970183e-02
   2.4751000e+02   7.1749122e-01   1.0630208e+00   1.6124960e+00   1.1974772e-02
   2.4760000e+02   7.4039225e-01   1.0638149e+00   1.6124960e+00   1.1979361e-02
   2.4769000e+02   7.3254668e-01   1.0646093e+00   1.6124961e+00   1.1983949e-02
   2.4778000e+02   7.2970188e-01   1.0654039e+00   1.6124961e+00   1.1988538e-02
   2.4787000e+02   7.4256314e-01   1.0661989e+00   1.6124962e+00   1.1993127e-02
   2.4796000e+02   7.3673406e-01   1.0669941e+00   1.6124962e+00   1.1997716e-02
   2.4805000e+02   7.2880351e-01   1.0677896e+00   1.6124962e+00   1.2002304e-02
   2.4814000e+02   7.4675733e-01   1.0685855e+00   1.6124963e+00   1.2006893e-02
   2.4823000e+02   7.4530231e-01   1.0693816e+00   1.6124963e+00   1.2011482e-02
   2.4832000e+02   7.3668223e-01   1.0701780e+00   1.6124963e+00   1.2016071e-02
   2.4841000e+02   7.5233695e-01   1.0709748e+00   1.6124964e+00   1.2020659e-02
   2.4850000e+02   7.4379733e-01   1.0717718e+00   1.6124964e+00   1.2025248e-02
   2.4859000e+02   7.3670459e-01   1.0725691e+00   1.6124964e+00   1.2029837e-02
   2.4868000e+02   7.4920674e-01   1.0733667e+00   1.6124965e+00   1.2034426e-02
   2.4877000e+02   7.4828825e-01   1.0741646e+00   1.6124965e+00   1.2039014e-02
   2.4886000e+02   7.3860865e-01   1.0749628e+00   1.6124965e+00   1.2043603e-02
   2.4895000e+02   7.4704624e-01   1.0757614e+00   1.6124966e+00   1.2048192e-02
   2.4904000e+02   7.4164745e-01   1.0765602e+00   1.6124966e+00   1.2052781e-02
   2.4913000e+02   7.3246908e-01   1.0773593e+00   1.6124966e+00   1.2057370e-02
   2.4922000e+02   7.3957081e-01   1.0781586e+00   1.6124967e+00   1.2061958e-02
   2.4931000e+02   7.4236568e-01   1.0789583e+00   1.6124967e+00   1.2066547e-02
   2.4940000e+02   7.3556127e-01   1.0797583e+00   1.6124967e+00   1.2071136e-02
   2.4949000e+02   7.4515928e-01   1.0805586e+00   1.6124968e+00   1.2075725e-02
   2.4958000e+02   7.4314463e-01   1.0813592e+00   1.6124968e+00   1.2080313e-02
   2.4967000e+02   7.3536054e-01   1.0821601e+00   1.6124968e+00   1.2084902e-02
   2.4976000e+02   7.4344817e-01   1.0829612e+00   1.6124969e+00   1.2089491e-02
   2.4985000e+02   7.4641841e-01   1.0837627e+00   1.6124969e+00   1.2094080e-02
   2.4994000e+02   7.3968814e-01   1.0845645e+00   1.6124969e+00   1.2098669e-02
   2.5003000e+02   7.4507907e-01   1.0853665e+00   1.6124970e+00   1.2103257e-02
   2.5012000e+02   7.4415302e-01   1.0861689e+00   1.6124970e+00   1.2107846e-02
   2.5021000e+02   7.4094273e-01   1.0869716e+00   1.6124970e+00   1.2112435e-02
   2.5030000e+02   7.3987507e-01   1.0877745e+00   1.6124971e+00   1.2117024e-02
   2.5039000e+02   7.3779249e-01   1.0885778e+00   1.6124971e+00   1.2121613e-02
   2.5048000e+02   7.3604365e-01   1.0893813e+00   1.6124971e+00   1.2126201e-02
   2.5057000e+02   7.3002095e-01   1.0901851e+00   1.6124972e+00   1.2130790e-02
   2.5066000e+02   7.2952367e-01   1.0909893e+00   1.6124972e+00   1.2135379e-02
   2.5075000e+02   7.3147054e-01   1.0917937e+00   1.6124972e+00   1.2139968e-02
   2.5084000e+02   7.2513150e-01   1.0925984e+00   1.6124973e+00   1.2144557e-02
   2.5093000e+02   7.3009509e-01   1.0934035e+00   1.6124973e+00   1.2149145e-02
   2.5102000e+02   7.3167026e-01   1.0942088e+00   1.6124974e+00   1.2153734e-02
   2.5111000e+02   7.2640933e-01   1.0950144e+00   1.6124974e+00   1.2158323e-02
   2.5120000e+02   7.2594139e-01   1.0958203e+00   1.6124974e+00   1.2162912e-02
   2.5129000e+02   7.2822987e-01   1.0966265e+00   1.6124975e+00   1.2167501e-02
   2.5138000e+02   7.2297369e-01   1.0974331e+00   1.6124975e+00   1.2172090e-02
   2.5147000e+02   7.2113795e-01   1.0982399e+00   1.6124975e+00   1.2176678e-02
   2.5156000e+02   7.2550209e-01   1.0990470e+00   1.6124976e+00   1.2181267e-02
   2.5165000e+02   7.1719458e-01   1.0998544e+00   1.6124976e+00   1.2185856e-02
   2.5174000e+02   7.1138219e-01   1.1006621e+00   1.6124976e+00   1.2190445e-02
   2.5183000e+02   7.2072343e-01   1.1014701e+00   1.6124977e+00   1.2195034e-02
   2.5192000e+02   7.1577886e-01   1.1022783e+00   1.6124977e+00   1.2199622e-02
   2.5201000e+02   7.1343879e-01   1.1030869e+00   1.6124977e+00   1.2204211e-02
   2.5210000e+02   7.2594411e-01   1.1038958e+00   1.6124978e+00   1.2208800e-02
   2.5219000e+02   7.1319314e-01   1.1047050e+00   1.6124978e+00   1.2213389e-02
   2.5228000e+02   7.1120294e-01   1.1055145e+00   1.6124978e+00   1.2217978e-02
   2.5237000e+02   7.1828659e-01   1.1063242e+00   1.6124979e+00   1.2222567e-02
   2.5246000e+02   7.0828272e-01   1.1071343e+00   1.6124979e+00   1.2227156e-02
   2.5255000e+02   7.0935107e-01   1.1079447e+00   1.6124979e+00   1.2231744e-02
   2.5264000e+02   7.1960848e-01   1.1087553e+00   1.6124980e+00   1.2236333e-02
   2.5273000e+02   7.1090440e-01   1.1095663e+00   1.6124980e+00   1.2240922e-02
   2.5282000e+02   7.1011446e-01   1.1103775e+00   1.6124980e+00   1.2245511e-02
   2.5291000e+02   7.1834940e-01   1.1111891e+00   1.6124981e+00   1.2250100e-02
   2.5300000e+02   7.1245033e-01   1.1120009e+00   1.6124981e+00   1.2254689e-02
   2.5309000e+02   7.0599102e-01   1.1128131e+00   1.6124982e+00   1.2259277e-02
   2.5318000e+02   7.1542147e-01   1.1136255e+00   1.6124982e+00   1.2263866e-02
   2.5327000e+02   7.1052421e-01   1.1144382e+00   1.6124982e+00   1.2268455e-02
   2.5336000e+02   7.0425235e-01   1.1152513e+00   1.6124983e+00   1.2273044e-02
   2.5345000e+02   7.2110164e-01   1.1160646e+00   1.6124983e+00   1.2277633e-02
   2.5354000e+02   7.1678776e-01   1.1168782e+00   1.6124983e+00   1.2282222e-02
   2.5363000e+02   7.0849789e-01   1.1176921e+00   1.6124984e+00   1.2286811e-02
   2.5372000e+02   7.1948187e-01   1.1185064e+00   1.6124984e+00   1.2291400e-02
   2.5381000e+02   7.1702003e-01   1.1193209e+00   1.6124984e+00   1.2295988e-02
   2.5390000e+02   7.0204354e-01   1.1201357e+00   1.6124985e+00   1.2300577e-02
   2.5399000e+02   7.1497007e-01   1.1209508e+00   1.6124985e+00   1.2305166e-02
   2.5408000e+02   7.0875156e-01   1.1217662e+00   1.6124985e+00   1.2309755e-02
   2.5417000e+02   6.9010287e-01   1.1225819e+00   1.6124986e+00   1.2314344e-02
   2.5426000e+02   7.0973397e-01   1.1233979e+00   1.6124986e+00   1.2318933e-02
   2.5435000e+02   7.0678895e-01   1.1242142e+00   1.6124986e+00   1.2323522e-02
   2.5444000e+02   6.8823247e-01   1.1250308e+00   1.6124987e+00   1.2328111e-02
   2.5453000e+02   7.1166013e-01   1.1258477e+00   1.6124987e+00   1.2332699e-02
   2.5462000e+02   7.0748771e-01   1.1266648e+00   1.6124987e+00   1.2337288e-02
   2.5471000e+02   6.8914420e-01   1.1274823e+00   1.6124988e+00   1.2341877e-02
   2.5480000e+02   7.0172363e-01   1.1283001e+00   1.6124988e+00   1.2346466e-02
   2.5489000e+02   6.9875463e-01   1.1291182e+00   1.6124989e+00   1.2351055e-02
   2.5498000e+02   6.8074006e-01   1.1299365e+00   1.6124989e+00   1.2355644e-02
   2.5507000e+02   7.0863585e-01   1.1307552e+00   1.6124989e+00   1.2360233e-02
   2.5516000e+02   7.0781538e-01   1.1315742e+00   1.6124990e+00   1.2364822e-02
   2.5525000e+02   6.9713706e-01   1.1323934e+00   1.6124990e+00   1.2369411e-02
   2.5534000e+02   7.0921121e-01   1.1332130e+00   1.6124990e+00   1.2374000e-02
   2.5543000e+02   7.0241782e-01   1.1340328e+00   1.6124991e+00   1.2378588e-02
   2.5552000e+02   6.8552538e-01   1.1348530e+00   1.6124991e+00   1.2383177e-02
   2.5561000e+02   7.0086261e-01   1.1356734e+00   1.6124991e+00   1.2387766e-02
   2.5570000e+02   7.0049496e-01   1.1364942e+00   1.6124992e+00   1.2392355e-02
   2.5579000e+02   6.9010524e-01   1.1373152e+00   1.6124992e+00   1.2396944e-02
   2.5588000e+02   7.0624703e-01   1.1381365e+00   1.6124992e+00   1.2401533e-02
   2.5597000e+02   6.9980655e-01   1.1389582e+00   1.6124993e+00   1.2406122e-02
   2.5606000e+02   6.8735343e-01   1.1397801e+00   1.6124993e+00   1.2410711e-02
   2.5615000e+02   6.9977509e-01   1.1406023e+00   1.6124993e+00   1.2415300e-02
   2.5624000e+02   7.0216268e-01   1.1414248e+00   1.6124994e+00   1.2419889e-02
   2.5633000e+02   6.9048543e-01   1.1422476e+00   1.6124994e+00   1.2424478e-02
   2.5642000e+02   7.0644590e-01   1.1430708e+00   1.6124995e+00   1.2429066e-02
   2.5651000e+02   7.0580751e-01   1.1438942e+00   1.6124995e+00   1.2433655e-02
   2.5660000e+02   6.9160036e-01   1.1447179e+00   1.6124995e+00   1.2438244e-02
   2.5669000e+02   7.0215534e-01   1.1455419e+00   1.6124996e+00   1.2442833e-02
   2.5678000e+02   7.0547868e-01   1.1463662e+00   1.6124996e+00   1.2447422e-02
   2.5687000e+02   6.9464030e-01   1.1471908e+00   1.6124996e+00   1.2452011e-02
   2.5696000e+02   7.1087870e-01   1.1480156e+00   1.6124997e+00   1.2456600e-02
   2.5705000e+02   7.1498078e-01   1.1488408e+00   1.6124997e+00   1.2461189e-02
   2.5714000e+02   7.0144828e-01   1.1496663e+00   1.6124997e+00   1.2465778e-02
   2.5723000e+02   7.1086308e-01   1.1504921e+00   1.6124998e+00   1.2470367e-02
   2.5732000e+02   7.1086540e-01   1.1513182e+00   1.6124998e+00   1.2474956e-02
   2.5741000e+02   6.9883882e-01   1.1521445e+00   1.6124998e+00   1.2479545e-02
   2.5750000e+02   7.1201530e-01   1.1529712e+00   1.6124999e+00   1.2484134e-02
   2.5759000e+02   7.1207337e-01   1.1537982e+00   1.6124999e+00   1.2488723e-02
   2.5768000e+02   7.0281925e-01   1.1546254e+00   1.6124999e+00   1.2493312e-02
   2.5777000e+02   7.0496068e-01   1.1554530e+00   1.6125000e+00   1.2497901e-02
   2.5786000e+02   7.0569350e-01   1.1562809e+00   1.6125000e+00   1.2502490e-02
   2.5795000e+02   6.9633664e-01   1.1571090e+00   1.6125001e+00   1.2507078e-02
   2.5804000e+02   6.9538623e-01   1.1579375e+00   1.6125001e+00   1.2511667e-02
   2.5813000e+02   7.0600707e-01   1.1587662e+00   1.6125001e+00   1.2516256e-02
   2.5822000e+02   6.9715065e-01   1.1595952e+00   1.6125002e+00   1.2520845e-02
   2.5831000e+02   6.9877566e-01   1.1604246e+00   1.6125002e+00   1.2525434e-02
   2.5840000e+02   7.0407838e-01   1.1612542e+00   1.6125002e+00   1.2530023e-02
   2.5849000e+02   6.9521134e-01   1.1620841e+00   1.6125003e+00   1.2534612e-02
   2.5858000e+02   6.9019856e-01   1.1629144e+00   1.6125003e+00   1.2539201e-02
   2.5867000e+02   7.0041829e-01   1.1637449e+00   1.6125003e+00   1.2543790e-02
   2.5876000e+02   6.9444515e-01   1.1645757e+00   1.6125004e+00   1.2548379e-02
   2.5885000e+02   6.9314595e-01   1.1654068e+00   1.6125004e+00   1.2552968e-02
   2.5894000e+02   7.0226962e-01   1.1662382e+00   1.6125004e+00   1.2557557e-02
   2.5903000e+02   6.9362090e-01   1.1670700e+00   1.6125005e+00   1.2562146e-02
   2.5912000e+02   6.8819117e-01   1.1679020e+00   1.6125005e+00   1.2566735e-02
   2.5921000e+02   6.9700465e-01   1.1687343e+00   1.6125006e+00   1.2571324e-02
   2.5930000e+02   6.9365703e-01   1.1695669e+00   1.6125006e+00   1.2575913e-02
   2.5939000e+02   6.9000178e-01   1.1703998e+00   1.6125006e+00   1.2580502e-02
   2.5948000e+02   6.9823080e-01   1.1712329e+00   1.6125007e+00   1.2585091e-02
   2.5957000e+02   6.9365834e-01   1.1720664e+00   1.6125007e+00   1.2589680e-02
   2.5966000e+02   6.8378276e-01   1.1729002e+00   1.6125007e+00   1.2594269e-02
   2.5975000e+02   6.8557909e-01   1.1737343e+00   1.6125008e+00   1.2598858e-02
   2.5984000e+02   6.8676007e-01   1.1745687e+00   1.6125008e+00   1.2603447e-02
   2.5993000e+02   6.7885354e-01   1.1754033e+00   1.6125008e+00   1.2608036e-02
   2.6002000e+02   6.8587618e-01   1.1762383e+00   1.6125009e+00   1.2612625e-02
   2.6011000e+02   6.8861554e-01   1.1770736e+00   1.6125009e+00   1.2617214e-02
   2.6020000e+02   6.7706477e-01   1.1779091e+00   1.6125009e+00   1.2621803e-02
   2.6029000e+02   6.7799934e-01   1.1787450e+00   1.6125010e+00   1.2626392e-02
   2.6038000e+02   6.8508759e-01   1.1795812e+00   1.6125010e+00   1.2630981e-02
   2.6047000e+02   6.7374123e-01   1.1804176e+00   1.6125011e+00   1.2635570e-02
   2.6056000e+02   6.8257894e-01   1.1812544e+00   1.6125011e+00   1.2640159e-02
   2.6065000e+02   6.8981516e-01   1.1820914e+00   1.6125011e+00   1.2644748e-02
   2.6074000e+02   6.7696492e-01   1.1829288e+00   1.6125012e+00   1.2649337e-02
   2.6083000e+02   6.8027448e-01   1.1837664e+00   1.6125012e+00   1.2653926e-02
