   Frequency_GHz   Transmission    Conductivity_S/m      n               k
   1.2700000e+02   7.2540204e-01   4.2120386e-01   1.5968992e+00   9.3374432e-03
   1.2709000e+02   7.2122274e-01   4.2163232e-01   1.5968993e+00   9.3403223e-03
   1.2718000e+02   7.2059036e-01   4.2206099e-01   1.5968993e+00   9.3432021e-03
   1.2727000e+02   7.1796094e-01   4.2248989e-01   1.5968993e+00   9.3460826e-03
   1.2736000e+02   7.2438222e-01   4.2291900e-01   1.5968993e+00   9.3489639e-03
   1.2745000e+02   7.3198398e-01   4.2334833e-01   1.5968993e+00   9.3518460e-03
   1.2754000e+02   7.4278533e-01   4.2377788e-01   1.5968993e+00   9.3547288e-03
   1.2763000e+02   7.3547145e-01   4.2420765e-01   1.5968994e+00   9.3576123e-03
   1.2772000e+02   7.3407640e-01   4.2463763e-01   1.5968994e+00   9.3604966e-03
   1.2781000e+02   7.2107946e-01   4.2506784e-01   1.5968994e+00   9.3633816e-03
   1.2790000e+02   7.1849312e-01   4.2549826e-01   1.5968994e+00   9.3662673e-03
   1.2799000e+02   7.2189283e-01   4.2592889e-01   1.5968994e+00   9.3691538e-03
   1.2808000e+02   7.2793962e-01   4.2635975e-01   1.5968994e+00   9.3720410e-03
   1.2817000e+02   7.2148903e-01   4.2679082e-01   1.5968995e+00   9.3749289e-03
   1.2826000e+02   7.2320941e-01   4.2722211e-01   1.5968995e+00   9.3778176e-03
   1.2835000e+02   7.1894659e-01   4.2765362e-01   1.5968995e+00   9.3807070e-03
   1.2844000e+02   7.1476195e-01   4.2808535e-01   1.5968995e+00   9.3835971e-03
   1.2853000e+02   7.1620879e-01   4.2851730e-01   1.5968995e+00   9.3864879e-03
   1.2862000e+02   7.3124865e-01   4.2894946e-01   1.5968995e+00   9.3893795e-03
   1.2871000e+02   7.3674790e-01   4.2938184e-01   1.5968996e+00   9.3922717e-03
   1.2880000e+02   7.3967698e-01   4.2981444e-01   1.5968996e+00   9.3951647e-03
   1.2889000e+02   7.4198549e-01   4.3024725e-01   1.5968996e+00   9.3980584e-03
   1.2898000e+02   7.4071182e-01   4.3068029e-01   1.5968996e+00   9.4009529e-03
   1.2907000e+02   7.4235728e-01   4.3111354e-01   1.5968996e+00   9.4038480e-03
   1.2916000e+02   7.4793222e-01   4.3154701e-01   1.5968996e+00   9.4067438e-03
   1.2925000e+02   7.6508618e-01   4.3198070e-01   1.5968997e+00   9.4096404e-03
   1.2934000e+02   7.7317664e-01   4.3241460e-01   1.5968997e+00   9.4125377e-03
   1.2943000e+02   7.7264686e-01   4.3284872e-01   1.5968997e+00   9.4154357e-03
   1.2952000e+02   7.6573826e-01   4.3328306e-01   1.5968997e+00   9.4183344e-03
   1.2961000e+02   7.6612302e-01   4.3371762e-01   1.5968997e+00   9.4212338e-03
   1.2970000e+02   7.6524695e-01   4.3415240e-01   1.5968998e+00   9.4241338e-03
   1.2979000e+02   7.6717127e-01   4.3458739e-01   1.5968998e+00   9.4270346e-03
   1.2988000e+02   7.6746440e-01   4.3502261e-01   1.5968998e+00   9.4299362e-03
   1.2997000e+02   7.7307770e-01   4.3545804e-01   1.5968998e+00   9.4328384e-03
   1.3006000e+02   7.5874989e-01   4.3589368e-01   1.5968998e+00   9.4357413e-03
   1.3015000e+02   7.5619836e-01   4.3632955e-01   1.5968998e+00   9.4386448e-03
   1.3024000e+02   7.5895301e-01   4.3676563e-01   1.5968999e+00   9.4415491e-03
   1.3033000e+02   7.6886375e-01   4.3720193e-01   1.5968999e+00   9.4444541e-03
   1.3042000e+02   7.7162559e-01   4.3763845e-01   1.5968999e+00   9.4473598e-03
   1.3051000e+02   8.1498021e-01   4.3807519e-01   1.5968999e+00   9.4502662e-03
   1.3060000e+02   8.1661672e-01   4.3851214e-01   1.5968999e+00   9.4531732e-03
   1.3069000e+02   8.1707228e-01   4.3894931e-01   1.5968999e+00   9.4560810e-03
   1.3078000e+02   8.1542522e-01   4.3938670e-01   1.5969000e+00   9.4589894e-03
   1.3087000e+02   8.2835527e-01   4.3982431e-01   1.5969000e+00   9.4618985e-03
   1.3096000e+02   8.3849705e-01   4.4026214e-01   1.5969000e+00   9.4648083e-03
   1.3105000e+02   8.6795464e-01   4.4070018e-01   1.5969000e+00   9.4677188e-03
   1.3114000e+02   8.7274246e-01   4.4113844e-01   1.5969000e+00   9.4706300e-03
   1.3123000e+02   8.7484800e-01   4.4157692e-01   1.5969000e+00   9.4735418e-03
   1.3132000e+02   8.6806775e-01   4.4201562e-01   1.5969001e+00   9.4764543e-03
   1.3141000e+02   8.4811216e-01   4.4245453e-01   1.5969001e+00   9.4793675e-03
   1.3150000e+02   8.5400927e-01   4.4289367e-01   1.5969001e+00   9.4822814e-03
   1.3159000e+02   8.6726362e-01   4.4333302e-01   1.5969001e+00   9.4851960e-03
   1.3168000e+02   8.6874040e-01   4.4377258e-01   1.5969001e+00   9.4881112e-03
   1.3177000e+02   8.7015499e-01   4.4421237e-01   1.5969001e+00   9.4910271e-03
   1.3186000e+02   8.7511575e-01   4.4465237e-01   1.5969002e+00   9.4939436e-03
   1.3195000e+02   8.6225977e-01   4.4509260e-01   1.5969002e+00   9.4968609e-03
   1.3204000e+02   8.6021519e-01   4.4553304e-01   1.5969002e+00   9.4997788e-03
   1.3213000e+02   8.6977313e-01   4.4597369e-01   1.5969002e+00   9.5026973e-03
   1.3222000e+02   8.8343093e-01   4.4641457e-01   1.5969002e+00   9.5056165e-03
   1.3231000e+02   8.8678388e-01   4.4685566e-01   1.5969003e+00   9.5085364e-03
   1.3240000e+02   8.9643559e-01   4.4729697e-01   1.5969003e+00   9.5114570e-03
   1.3249000e+02   8.9653575e-01   4.4773850e-01   1.5969003e+00   9.5143782e-03
   1.3258000e+02   9.0048354e-01   4.4818025e-01   1.5969003e+00   9.5173001e-03
   1.3267000e+02   9.0062025e-01   4.4862221e-01   1.5969003e+00   9.5202226e-03
   1.3276000e+02   9.1091459e-01   4.4906439e-01   1.5969003e+00   9.5231458e-03
   1.3285000e+02   9.1364211e-01   4.4950679e-01   1.5969004e+00   9.5260696e-03
   1.3294000e+02   9.2225942e-01   4.4994941e-01   1.5969004e+00   9.5289941e-03
   1.3303000e+02   9.1604338e-01   4.5039224e-01   1.5969004e+00   9.5319193e-03
   1.3312000e+02   9.1680439e-01   4.5083530e-01   1.5969004e+00   9.5348451e-03
   1.3321000e+02   9.1920609e-01   4.5127857e-01   1.5969004e+00   9.5377715e-03
   1.3330000e+02   9.2249851e-01   4.5172206e-01   1.5969004e+00   9.5406986e-03
   1.3339000e+02   9.1701244e-01   4.5216576e-01   1.5969005e+00   9.5436263e-03
   1.3348000e+02   9.2910926e-01   4.5260969e-01   1.5969005e+00   9.5465547e-03
   1.3357000e+02   9.3135481e-01   4.5305383e-01   1.5969005e+00   9.5494838e-03
   1.3366000e+02   9.1062910e-01   4.5349819e-01   1.5969005e+00   9.5524134e-03
   1.3375000e+02   9.1211809e-01   4.5394277e-01   1.5969005e+00   9.5553438e-03
   1.3384000e+02   9.0898377e-01   4.5438756e-01   1.5969005e+00   9.5582747e-03
   1.3393000e+02   9.0853535e-01   4.5483258e-01   1.5969006e+00   9.5612063e-03
   1.3402000e+02   9.1619889e-01   4.5527781e-01   1.5969006e+00   9.5641385e-03
   1.3411000e+02   9.3745521e-01   4.5572326e-01   1.5969006e+00   9.5670714e-03
   1.3420000e+02   9.2441753e-01   4.5616892e-01   1.5969006e+00   9.5700049e-03
   1.3429000e+02   9.2625089e-01   4.5661481e-01   1.5969006e+00   9.5729391e-03
   1.3438000e+02   9.1061029e-01   4.5706091e-01   1.5969007e+00   9.5758738e-03
   1.3447000e+02   9.0797143e-01   4.5750723e-01   1.5969007e+00   9.5788092e-03
   1.3456000e+02   9.1522522e-01   4.5795377e-01   1.5969007e+00   9.5817453e-03
   1.3465000e+02   9.4575027e-01   4.5840053e-01   1.5969007e+00   9.5846819e-03
   1.3474000e+02   9.2979672e-01   4.5884750e-01   1.5969007e+00   9.5876192e-03
   1.3483000e+02   9.4174482e-01   4.5929469e-01   1.5969007e+00   9.5905572e-03
   1.3492000e+02   9.2079898e-01   4.5974210e-01   1.5969008e+00   9.5934957e-03
   1.3501000e+02   9.0051258e-01   4.6018973e-01   1.5969008e+00   9.5964349e-03
   1.3510000e+02   9.0654860e-01   4.6063757e-01   1.5969008e+00   9.5993747e-03
   1.3519000e+02   9.3114507e-01   4.6108564e-01   1.5969008e+00   9.6023151e-03
   1.3528000e+02   9.1622702e-01   4.6153392e-01   1.5969008e+00   9.6052561e-03
   1.3537000e+02   9.3204772e-01   4.6198241e-01   1.5969008e+00   9.6081978e-03
   1.3546000e+02   9.2325312e-01   4.6243113e-01   1.5969009e+00   9.6111400e-03
   1.3555000e+02   9.1270404e-01   4.6288006e-01   1.5969009e+00   9.6140829e-03
   1.3564000e+02   9.1624293e-01   4.6332922e-01   1.5969009e+00   9.6170264e-03
   1.3573000e+02   9.3447313e-01   4.6377859e-01   1.5969009e+00   9.6199705e-03
   1.3582000e+02   9.2878841e-01   4.6422817e-01   1.5969009e+00   9.6229153e-03
   1.3591000e+02   9.4032920e-01   4.6467798e-01   1.5969010e+00   9.6258606e-03
   1.3600000e+02   9.3314170e-01   4.6512800e-01   1.5969010e+00   9.6288065e-03
   1.3609000e+02   9.2870773e-01   4.6557824e-01   1.5969010e+00   9.6317531e-03
   1.3618000e+02   9.3546507e-01   4.6602870e-01   1.5969010e+00   9.6347003e-03
   1.3627000e+02   9.4653344e-01   4.6647938e-01   1.5969010e+00   9.6376480e-03
   1.3636000e+02   9.4368202e-01   4.6693027e-01   1.5969010e+00   9.6405964e-03
   1.3645000e+02   9.5550856e-01   4.6738138e-01   1.5969011e+00   9.6435454e-03
   1.3654000e+02   9.4904048e-01   4.6783271e-01   1.5969011e+00   9.6464950e-03
   1.3663000e+02   9.3884710e-01   4.6828426e-01   1.5969011e+00   9.6494452e-03
   1.3672000e+02   9.4183680e-01   4.6873603e-01   1.5969011e+00   9.6523960e-03
   1.3681000e+02   9.4359588e-01   4.6918801e-01   1.5969011e+00   9.6553474e-03
   1.3690000e+02   9.4080737e-01   4.6964021e-01   1.5969011e+00   9.6582994e-03
   1.3699000e+02   9.4855697e-01   4.7009263e-01   1.5969012e+00   9.6612519e-03
   1.3708000e+02   9.5099655e-01   4.7054527e-01   1.5969012e+00   9.6642051e-03
   1.3717000e+02   9.4607066e-01   4.7099812e-01   1.5969012e+00   9.6671589e-03
   1.3726000e+02   9.4615046e-01   4.7145119e-01   1.5969012e+00   9.6701133e-03
   1.3735000e+02   9.4757799e-01   4.7190448e-01   1.5969012e+00   9.6730682e-03
   1.3744000e+02   9.4445649e-01   4.7235799e-01   1.5969013e+00   9.6760238e-03
   1.3753000e+02   9.4646565e-01   4.7281172e-01   1.5969013e+00   9.6789799e-03
   1.3762000e+02   9.5351160e-01   4.7326566e-01   1.5969013e+00   9.6819367e-03
   1.3771000e+02   9.4952209e-01   4.7371982e-01   1.5969013e+00   9.6848940e-03
   1.3780000e+02   9.5260735e-01   4.7417420e-01   1.5969013e+00   9.6878519e-03
   1.3789000e+02   9.5414907e-01   4.7462880e-01   1.5969013e+00   9.6908104e-03
   1.3798000e+02   9.5035841e-01   4.7508361e-01   1.5969014e+00   9.6937695e-03
   1.3807000e+02   9.4902436e-01   4.7553865e-01   1.5969014e+00   9.6967292e-03
   1.3816000e+02   9.5719601e-01   4.7599390e-01   1.5969014e+00   9.6996894e-03
   1.3825000e+02   9.5098783e-01   4.7644937e-01   1.5969014e+00   9.7026502e-03
   1.3834000e+02   9.4990538e-01   4.7690505e-01   1.5969014e+00   9.7056116e-03
   1.3843000e+02   9.5385089e-01   4.7736096e-01   1.5969015e+00   9.7085736e-03
   1.3852000e+02   9.4840643e-01   4.7781708e-01   1.5969015e+00   9.7115362e-03
   1.3861000e+02   9.3951666e-01   4.7827342e-01   1.5969015e+00   9.7144993e-03
   1.3870000e+02   9.4748752e-01   4.7872997e-01   1.5969015e+00   9.7174630e-03
   1.3879000e+02   9.4107948e-01   4.7918675e-01   1.5969015e+00   9.7204273e-03
   1.3888000e+02   9.3638244e-01   4.7964374e-01   1.5969015e+00   9.7233922e-03
   1.3897000e+02   9.3943051e-01   4.8010095e-01   1.5969016e+00   9.7263576e-03
   1.3906000e+02   9.3422920e-01   4.8055838e-01   1.5969016e+00   9.7293236e-03
   1.3915000e+02   9.2744910e-01   4.8101603e-01   1.5969016e+00   9.7322902e-03
   1.3924000e+02   9.3162262e-01   4.8147389e-01   1.5969016e+00   9.7352573e-03
   1.3933000e+02   9.3302059e-01   4.8193197e-01   1.5969016e+00   9.7382251e-03
   1.3942000e+02   9.3082858e-01   4.8239027e-01   1.5969017e+00   9.7411933e-03
   1.3951000e+02   9.3533875e-01   4.8284879e-01   1.5969017e+00   9.7441622e-03
   1.3960000e+02   9.3120025e-01   4.8330753e-01   1.5969017e+00   9.7471316e-03
   1.3969000e+02   9.2721258e-01   4.8376648e-01   1.5969017e+00   9.7501016e-03
   1.3978000e+02   9.2968158e-01   4.8422565e-01   1.5969017e+00   9.7530721e-03
   1.3987000e+02   9.3529345e-01   4.8468504e-01   1.5969017e+00   9.7560432e-03
   1.3996000e+02   9.2933562e-01   4.8514465e-01   1.5969018e+00   9.7590148e-03
   1.4005000e+02   9.3886297e-01   4.8560447e-01   1.5969018e+00   9.7619871e-03
   1.4014000e+02   9.4136668e-01   4.8606451e-01   1.5969018e+00   9.7649598e-03
   1.4023000e+02   9.3249848e-01   4.8652477e-01   1.5969018e+00   9.7679332e-03
   1.4032000e+02   9.3452911e-01   4.8698525e-01   1.5969018e+00   9.7709070e-03
   1.4041000e+02   9.3780830e-01   4.8744595e-01   1.5969019e+00   9.7738815e-03
   1.4050000e+02   9.1087461e-01   4.8790686e-01   1.5969019e+00   9.7768565e-03
   1.4059000e+02   9.1435362e-01   4.8836799e-01   1.5969019e+00   9.7798320e-03
   1.4068000e+02   9.1986876e-01   4.8882934e-01   1.5969019e+00   9.7828081e-03
   1.4077000e+02   9.1956626e-01   4.8929091e-01   1.5969019e+00   9.7857848e-03
   1.4086000e+02   9.1917192e-01   4.8975269e-01   1.5969019e+00   9.7887620e-03
   1.4095000e+02   9.2067117e-01   4.9021469e-01   1.5969020e+00   9.7917397e-03
   1.4104000e+02   9.0208288e-01   4.9067692e-01   1.5969020e+00   9.7947180e-03
   1.4113000e+02   9.0169546e-01   4.9113935e-01   1.5969020e+00   9.7976968e-03
   1.4122000e+02   9.0541195e-01   4.9160201e-01   1.5969020e+00   9.8006762e-03
   1.4131000e+02   9.0232180e-01   4.9206488e-01   1.5969020e+00   9.8036562e-03
   1.4140000e+02   9.1313977e-01   4.9252797e-01   1.5969021e+00   9.8066366e-03
   1.4149000e+02   9.1685916e-01   4.9299128e-01   1.5969021e+00   9.8096176e-03
   1.4158000e+02   9.0806093e-01   4.9345481e-01   1.5969021e+00   9.8125992e-03
   1.4167000e+02   8.9899021e-01   4.9391856e-01   1.5969021e+00   9.8155813e-03
   1.4176000e+02   9.0162933e-01   4.9438252e-01   1.5969021e+00   9.8185639e-03
   1.4185000e+02   8.9200854e-01   4.9484670e-01   1.5969021e+00   9.8215471e-03
   1.4194000e+02   8.9746466e-01   4.9531110e-01   1.5969022e+00   9.8245308e-03
   1.4203000e+02   9.0170511e-01   4.9577571e-01   1.5969022e+00   9.8275151e-03
   1.4212000e+02   8.9654754e-01   4.9624055e-01   1.5969022e+00   9.8304998e-03
   1.4221000e+02   8.8096835e-01   4.9670560e-01   1.5969022e+00   9.8334851e-03
   1.4230000e+02   8.8393844e-01   4.9717087e-01   1.5969022e+00   9.8364710e-03
   1.4239000e+02   8.7642683e-01   4.9763636e-01   1.5969023e+00   9.8394574e-03
   1.4248000e+02   8.7513330e-01   4.9810206e-01   1.5969023e+00   9.8424443e-03
   1.4257000e+02   8.7466973e-01   4.9856799e-01   1.5969023e+00   9.8454317e-03
   1.4266000e+02   8.7856577e-01   4.9903413e-01   1.5969023e+00   9.8484197e-03
   1.4275000e+02   8.6886830e-01   4.9950049e-01   1.5969023e+00   9.8514082e-03
   1.4284000e+02   8.6971933e-01   4.9996706e-01   1.5969023e+00   9.8543972e-03
   1.4293000e+02   8.6836813e-01   5.0043386e-01   1.5969024e+00   9.8573867e-03
   1.4302000e+02   8.6326672e-01   5.0090087e-01   1.5969024e+00   9.8603768e-03
   1.4311000e+02   8.7530832e-01   5.0136810e-01   1.5969024e+00   9.8633674e-03
   1.4320000e+02   8.7544326e-01   5.0183555e-01   1.5969024e+00   9.8663585e-03
   1.4329000e+02   8.6226856e-01   5.0230321e-01   1.5969024e+00   9.8693502e-03
   1.4338000e+02   8.6535256e-01   5.0277110e-01   1.5969025e+00   9.8723423e-03
   1.4347000e+02   8.5939597e-01   5.0323920e-01   1.5969025e+00   9.8753350e-03
   1.4356000e+02   8.4263139e-01   5.0370752e-01   1.5969025e+00   9.8783282e-03
   1.4365000e+02   8.6252055e-01   5.0417605e-01   1.5969025e+00   9.8813219e-03
   1.4374000e+02   8.6682302e-01   5.0464481e-01   1.5969025e+00   9.8843162e-03
   1.4383000e+02   8.5094049e-01   5.0511378e-01   1.5969026e+00   9.8873109e-03
   1.4392000e+02   8.4938225e-01   5.0558297e-01   1.5969026e+00   9.8903062e-03
   1.4401000e+02   8.4997060e-01   5.0605238e-01   1.5969026e+00   9.8933020e-03
   1.4410000e+02   8.1840440e-01   5.0652200e-01   1.5969026e+00   9.8962983e-03
   1.4419000e+02   8.2773156e-01   5.0699185e-01   1.5969026e+00   9.8992951e-03
   1.4428000e+02   8.3763446e-01   5.0746191e-01   1.5969026e+00   9.9022924e-03
   1.4437000e+02   8.3429620e-01   5.0793219e-01   1.5969027e+00   9.9052902e-03
   1.4446000e+02   8.3576381e-01   5.0840269e-01   1.5969027e+00   9.9082886e-03
   1.4455000e+02   8.3962219e-01   5.0887340e-01   1.5969027e+00   9.9112874e-03
   1.4464000e+02   7.9503484e-01   5.0934433e-01   1.5969027e+00   9.9142868e-03
   1.4473000e+02   8.0935262e-01   5.0981548e-01   1.5969027e+00   9.9172866e-03
   1.4482000e+02   8.0741582e-01   5.1028685e-01   1.5969028e+00   9.9202870e-03
   1.4491000e+02   8.0956841e-01   5.1075844e-01   1.5969028e+00   9.9232878e-03
   1.4500000e+02   8.3363227e-01   5.1123024e-01   1.5969028e+00   9.9262892e-03
   1.4509000e+02   8.3349618e-01   5.1170227e-01   1.5969028e+00   9.9292911e-03
   1.4518000e+02   7.8738020e-01   5.1217450e-01   1.5969028e+00   9.9322935e-03
   1.4527000e+02   7.9821910e-01   5.1264696e-01   1.5969028e+00   9.9352963e-03
   1.4536000e+02   7.8566010e-01   5.1311964e-01   1.5969029e+00   9.9382997e-03
   1.4545000e+02   7.8465202e-01   5.1359253e-01   1.5969029e+00   9.9413036e-03
   1.4554000e+02   7.9722418e-01   5.1406564e-01   1.5969029e+00   9.9443080e-03
   1.4563000e+02   7.9496029e-01   5.1453897e-01   1.5969029e+00   9.9473128e-03
   1.4572000e+02   7.5823276e-01   5.1501252e-01   1.5969029e+00   9.9503182e-03
   1.4581000e+02   7.5574918e-01   5.1548628e-01   1.5969030e+00   9.9533241e-03
   1.4590000e+02   7.4782409e-01   5.1596026e-01   1.5969030e+00   9.9563304e-03
   1.4599000e+02   7.4811274e-01   5.1643446e-01   1.5969030e+00   9.9593373e-03
   1.4608000e+02   7.5561495e-01   5.1690888e-01   1.5969030e+00   9.9623446e-03
   1.4617000e+02   7.5217515e-01   5.1738352e-01   1.5969030e+00   9.9653525e-03
   1.4626000e+02   7.2791890e-01   5.1785837e-01   1.5969031e+00   9.9683608e-03
   1.4635000e+02   7.2457224e-01   5.1833344e-01   1.5969031e+00   9.9713696e-03
   1.4644000e+02   7.1711676e-01   5.1880873e-01   1.5969031e+00   9.9743789e-03
   1.4653000e+02   7.1965206e-01   5.1928424e-01   1.5969031e+00   9.9773887e-03
   1.4662000e+02   7.2689786e-01   5.1975996e-01   1.5969031e+00   9.9803990e-03
   1.4671000e+02   7.2830537e-01   5.2023590e-01   1.5969031e+00   9.9834097e-03
   1.4680000e+02   7.2265213e-01   5.2071206e-01   1.5969032e+00   9.9864210e-03
   1.4689000e+02   7.1505721e-01   5.2118844e-01   1.5969032e+00   9.9894327e-03
   1.4698000e+02   7.1086601e-01   5.2166504e-01   1.5969032e+00   9.9924450e-03
   1.4707000e+02   7.0644324e-01   5.2214185e-01   1.5969032e+00   9.9954577e-03
   1.4716000e+02   7.0410177e-01   5.2261888e-01   1.5969032e+00   9.9984708e-03
   1.4725000e+02   7.0361189e-01   5.2309613e-01   1.5969033e+00   1.0001485e-02
   1.4734000e+02   7.0270423e-01   5.2357360e-01   1.5969033e+00   1.0004499e-02
   1.4743000e+02   6.8927564e-01   5.2405128e-01   1.5969033e+00   1.0007513e-02
   1.4752000e+02   6.8735143e-01   5.2452919e-01   1.5969033e+00   1.0010528e-02
   1.4761000e+02   6.8544320e-01   5.2500731e-01   1.5969033e+00   1.0013544e-02
   1.4770000e+02   6.7652396e-01   5.2548565e-01   1.5969034e+00   1.0016560e-02
   1.4779000e+02   6.7263174e-01   5.2596420e-01   1.5969034e+00   1.0019577e-02
   1.4788000e+02   6.7790434e-01   5.2644298e-01   1.5969034e+00   1.0022594e-02
   1.4797000e+02   6.6523823e-01   5.2692197e-01   1.5969034e+00   1.0025611e-02
   1.4806000e+02   6.6737346e-01   5.2740118e-01   1.5969034e+00   1.0028629e-02
   1.4815000e+02   6.7626226e-01   5.2788060e-01   1.5969035e+00   1.0031647e-02
   1.4824000e+02   6.6526700e-01   5.2836025e-01   1.5969035e+00   1.0034666e-02
   1.4833000e+02   6.7466238e-01   5.2884011e-01   1.5969035e+00   1.0037686e-02
   1.4842000e+02   6.7845084e-01   5.2932019e-01   1.5969035e+00   1.0040705e-02
   1.4851000e+02   6.6361837e-01   5.2980049e-01   1.5969035e+00   1.0043726e-02
   1.4860000e+02   6.6859737e-01   5.3028101e-01   1.5969035e+00   1.0046747e-02
   1.4869000e+02   6.6860088e-01   5.3076174e-01   1.5969036e+00   1.0049768e-02
   1.4878000e+02   6.5753521e-01   5.3124269e-01   1.5969036e+00   1.0052790e-02
   1.4887000e+02   6.6760918e-01   5.3172386e-01   1.5969036e+00   1.0055812e-02
   1.4896000e+02   6.7013722e-01   5.3220525e-01   1.5969036e+00   1.0058834e-02
   1.4905000e+02   6.5306476e-01   5.3268686e-01   1.5969036e+00   1.0061857e-02
   1.4914000e+02   6.5511872e-01   5.3316868e-01   1.5969037e+00   1.0064881e-02
   1.4923000e+02   6.5469276e-01   5.3365072e-01   1.5969037e+00   1.0067905e-02
   1.4932000e+02   6.3762981e-01   5.3413298e-01   1.5969037e+00   1.0070929e-02
   1.4941000e+02   6.4512437e-01   5.3461546e-01   1.5969037e+00   1.0073954e-02
   1.4950000e+02   6.5009284e-01   5.3509815e-01   1.5969037e+00   1.0076980e-02
   1.4959000e+02   6.3864870e-01   5.3558106e-01   1.5969038e+00   1.0080006e-02
   1.4968000e+02   6.4357642e-01   5.3606419e-01   1.5969038e+00   1.0083032e-02
   1.4977000e+02   6.4538468e-01   5.3654754e-01   1.5969038e+00   1.0086059e-02
   1.4986000e+02   6.3433338e-01   5.3703111e-01   1.5969038e+00   1.0089086e-02
